date,TotalConsmp,Press_mm_hg,Windspeed,Visibility,H,RTo
2016-03-31 10:20:00,90.0,754.4666667,3.333333333,36.33333333,39.330476190000006,13.956250000000004
2016-03-31 10:30:00,90.0,754.5,3.5,34.5,39.25095238142857,13.797499999999998
2016-03-31 10:40:00,80.0,754.5333333,3.666666667,32.66666667,39.209999999999994,13.661249999999999
2016-03-31 10:50:00,80.0,754.5666667,3.833333333,30.83333333,39.13142857142857,13.515
2016-03-31 11:00:00,100.0,754.6,4.0,29.0,39.109047620000005,13.3520833325
2016-03-31 11:10:00,90.0,754.6666667000002,4.0,30.83333333,39.08476190571428,13.293749999999998
2016-03-31 11:20:00,80.0,754.7333332999998,4.0,32.66666667,39.06190476142858,13.239583333750002
2016-03-31 11:30:00,100.0,754.8,4.0,34.5,39.05285714285714,13.182916666249998
2016-03-31 11:40:00,90.0,754.8666667,4.0,36.33333333,39.07523809571428,13.119999999999997
2016-03-31 11:50:00,100.0,754.9333333,4.0,38.16666667,39.07726190428571,13.083333332499999
2016-03-31 12:00:00,100.0,755.0,4.0,40.0,39.04142857142857,13.02875
2016-03-31 12:10:00,120.0,754.95,4.0,44.0,39.04404762000001,13.194583333750003
2016-03-31 12:20:00,110.0,754.9,4.0,48.0,39.02380952428572,13.32833333375
2016-03-31 12:30:00,130.0,754.85,4.0,52.0,39.00214285714286,13.465
2016-03-31 12:40:00,120.0,754.8,4.0,56.0,38.96857142857142,13.608749999999997
2016-03-31 12:50:00,150.0,754.75,4.0,60.0,38.95761904857142,13.771666667499998
2016-03-31 13:00:00,140.0,754.7,4.0,64.0,38.92142857142857,13.95041666625
2016-03-31 13:10:00,90.0,754.6833333,4.0,58.16666667,38.986666667142856,13.808750000000002
2016-03-31 13:20:00,80.0,754.6666667000002,4.0,52.33333333,38.996666667142854,13.68375
2016-03-31 13:30:00,90.0,754.65,4.0,46.5,38.986666667142856,13.534583333750003
2016-03-31 13:40:00,80.0,754.6333333,4.0,40.66666667,38.98857142857143,13.397500000000003
2016-03-31 13:50:00,100.0,754.6166667,4.0,34.83333333,38.97714285714286,13.255833333750001
2016-03-31 14:00:00,110.0,754.6,4.0,29.0,38.94761904714285,13.10583333375
2016-03-31 14:10:00,110.0,754.55,4.0,28.83333333,38.94714285714286,13.079166666250003
2016-03-31 14:20:00,120.0,754.5,4.0,28.66666667,38.91666666571429,13.051250000000003
2016-03-31 14:30:00,110.0,754.45,4.0,28.5,38.875714285714295,13.01291666625
2016-03-31 14:40:00,80.0,754.4,4.0,28.33333333,38.84904761857143,13.0045833325
2016-03-31 14:50:00,110.0,754.35,4.0,28.16666667,38.82809523857143,12.981250000000003
2016-03-31 15:00:00,90.0,754.3,4.0,28.0,38.822023810000005,12.937916666249999
2016-03-31 15:10:00,110.0,754.3,4.166666667,30.0,38.81238095142857,12.93458333375
2016-03-31 15:20:00,100.0,754.3,4.333333333,32.0,38.772857141428574,12.92916666625
2016-03-31 15:30:00,110.0,754.3,4.5,34.0,38.73333333285715,12.95166666625
2016-03-31 15:40:00,110.0,754.3,4.666666667,36.0,38.73404761857143,12.972499999999998
2016-03-31 15:50:00,100.0,754.3,4.833333333,38.0,38.64,12.989166666250002
2016-03-31 16:00:00,90.0,754.3,5.0,40.0,38.62571428571429,12.9975
2016-03-31 16:10:00,90.0,754.2,5.166666667,38.0,38.55333333428571,12.950416666250002
2016-03-31 16:20:00,90.0,754.1,5.333333333,36.0,38.51666666571428,12.89791666625
2016-03-31 16:30:00,80.0,754.0,5.5,34.0,38.46190476142857,12.880833333750001
2016-03-31 16:40:00,100.0,753.9,5.666666667,32.0,38.491428570000004,12.85083333375
2016-03-31 16:50:00,90.0,753.8,5.833333333,30.0,38.47619047571428,12.80458333375
2016-03-31 17:00:00,80.0,753.7,6.0,28.0,38.480952380000005,12.780416666249998
2016-03-31 17:10:00,70.0,753.8166667,5.5,28.16666667,38.49095238,12.731250000000001
2016-03-31 17:20:00,90.0,753.9333333,5.0,28.33333333,38.569523808571425,12.702083333750002
2016-03-31 17:30:00,430.0,754.05,4.5,28.5,38.55785714285714,12.68166666625
2016-03-31 17:40:00,440.0,754.1666667000002,4.0,28.66666667,38.63476190571429,12.6429166675
2016-03-31 17:50:00,120.0,754.2833333,3.5,28.83333333,39.369285714285716,12.60375
2016-03-31 18:00:00,100.0,754.4,3.0,29.0,39.94142857285715,12.593333332500002
2016-03-31 18:10:00,90.0,754.4666667,2.833333333,30.83333333,39.770238095714284,12.655208332500003
2016-03-31 18:20:00,110.0,754.5333333,2.666666667,32.66666667,39.66142857,12.739583332500002
2016-03-31 18:30:00,90.0,754.6,2.5,34.5,39.64428571285714,12.827916666250001
2016-03-31 18:40:00,130.0,754.6666667000002,2.333333333,36.33333333,39.61523809428571,12.90625
2016-03-31 18:50:00,100.0,754.7333332999998,2.166666667,38.16666667,39.54380952285714,12.94
2016-03-31 19:00:00,100.0,754.8,2.0,40.0,39.515714284285714,13.040416666250001
2016-03-31 19:10:00,90.0,754.8333332999998,2.0,37.0,39.431785714285716,13.111250000000002
2016-03-31 19:20:00,120.0,754.8666667,2.0,34.0,39.37666666571429,13.147083332500003
2016-03-31 19:30:00,110.0,754.9,2.0,31.0,39.32428571428572,13.217500000000001
2016-03-31 19:40:00,120.0,754.9333333,2.0,28.0,39.28666666714286,13.310416667499998
2016-03-31 19:50:00,120.0,754.9666667,2.0,25.0,39.214761904285716,13.39458333375
2016-03-31 20:00:00,120.0,755.0,2.0,22.0,39.12285714285714,13.47291666625
2016-03-31 20:10:00,140.0,755.0333333,2.333333333,22.33333333,39.10809523857143,13.687916667500001
2016-03-31 20:20:00,110.0,755.0666667,2.666666667,22.66666667,39.06857142857143,13.881666666250002
2016-03-31 20:30:00,120.0,755.1,3.0,23.0,39.01285714285715,14.092500000000001
2016-03-31 20:40:00,90.0,755.1333333,3.333333333,23.33333333,38.91833333428571,14.285625
2016-03-31 20:50:00,70.0,755.1666667000002,3.666666667,23.66666667,38.85238095285714,14.465
2016-03-31 21:00:00,50.0,755.2,4.0,24.0,38.826190475714284,14.62291666625
2016-03-31 21:10:00,40.0,755.25,4.0,26.66666667,38.83904761857143,14.750833333750002
2016-03-31 21:20:00,40.0,755.3,4.0,29.33333333,38.970952381428575,14.843333333749996
2016-03-31 21:30:00,40.0,755.35,4.0,32.0,39.03142857142858,14.93791666625
2016-03-31 21:40:00,60.0,755.4,4.0,34.66666667,39.10285714285715,15.0420833325
2016-03-31 21:50:00,50.0,755.45,4.0,37.33333333,39.19428571428572,15.131875
2016-03-31 22:00:00,50.0,755.5,4.0,40.0,39.30071428571428,15.246666666250002
2016-03-31 22:10:00,50.0,755.6,3.833333333,37.5,39.36380952428572,15.221250000000001
2016-03-31 22:20:00,60.0,755.7,3.666666667,35.0,39.41690476285714,15.156562500000001
2016-03-31 22:30:00,50.0,755.8,3.5,32.5,39.50011904714285,15.114583333750002
2016-03-31 22:40:00,60.0,755.9,3.333333333,30.0,39.58238095142857,15.092500000000001
2016-03-31 22:50:00,60.0,756.0,3.166666667,27.5,39.666190477142855,15.022916666250001
2016-03-31 23:00:00,70.0,756.1,3.0,25.0,39.70190476142857,14.98
2016-03-31 23:10:00,50.0,756.1666667000002,3.333333333,31.66666667,39.70523809428572,14.945416666250003
2016-03-31 23:20:00,60.0,756.2333332999998,3.666666667,38.33333333,39.73047619,14.899999999999999
2016-03-31 23:30:00,40.0,756.3,4.0,45.0,39.73523809714286,14.852500001249998
2016-03-31 23:40:00,50.0,756.3666667,4.333333333,51.66666667,39.784761905714284,14.78875
2016-03-31 23:50:00,50.0,756.4333333,4.666666667,58.33333333,39.83809523857143,14.75333333375
2016-04-01 00:00:00,60.0,756.5,5.0,65.0,39.83738095285714,14.6834375
2016-04-01 00:10:00,60.0,756.6333333,4.833333333,64.83333333,39.86904762,14.716250000000002
2016-04-01 00:20:00,60.0,756.7666667000002,4.666666667,64.66666667,39.88809523857143,14.7375
2016-04-01 00:30:00,50.0,756.9,4.5,64.5,39.96714285714285,14.738333333749997
2016-04-01 00:40:00,50.0,757.0333333,4.333333333,64.33333333,40.01714285857143,14.748749999999998
2016-04-01 00:50:00,50.0,757.1666667000002,4.166666667,64.16666667,40.066190477142854,14.77625
2016-04-01 01:00:00,30.0,757.3,4.0,64.0,40.08095238142857,14.790833333749998
2016-04-01 01:10:00,30.0,757.3666667,4.0,64.0,40.159285714285716,14.809583333750002
2016-04-01 01:20:00,20.0,757.4333333,4.0,64.0,40.232380951428574,14.82041666625
2016-04-01 01:30:00,30.0,757.5,4.0,64.0,40.28916666714286,14.840937499999999
2016-04-01 01:40:00,60.0,757.5666667,4.0,64.0,40.275714287142854,14.836666666250002
2016-04-01 01:50:00,60.0,757.6333333,4.0,64.0,40.318095237142856,14.875833333750002
2016-04-01 02:00:00,60.0,757.7,4.0,64.0,40.30857142714285,14.890000000000002
2016-04-01 02:10:00,60.0,757.7666667000002,3.833333333,64.0,40.293809522857146,15.08166666625
2016-04-01 02:20:00,50.0,757.8333332999998,3.666666667,64.0,40.275714285714294,15.25333333375
2016-04-01 02:30:00,50.0,757.9,3.5,64.0,40.284285714285716,15.43375
2016-04-01 02:40:00,50.0,757.9666667,3.333333333,64.0,40.31333333285715,15.626249999999999
2016-04-01 02:50:00,50.0,758.0333333,3.166666667,64.0,40.31,15.828750000000001
2016-04-01 03:00:00,50.0,758.1,3.0,64.0,40.330952381428574,15.997916666249997
2016-04-01 03:10:00,60.0,758.0666667,2.833333333,56.66666667,40.347857142857144,16.0502083325
2016-04-01 03:20:00,60.0,758.0333333,2.666666667,49.33333333,40.34095238,16.10708333375
2016-04-01 03:30:00,50.0,758.0,2.5,42.0,40.34142857142857,16.153333333750002
2016-04-01 03:40:00,50.0,757.9666667,2.333333333,34.66666667,40.35285714285715,16.227500000000003
2016-04-01 03:50:00,50.0,757.9333333,2.166666667,27.33333333,40.34047619,16.291249999999998
2016-04-01 04:00:00,50.0,757.9,2.0,20.0,40.33666666714286,16.34041666625
2016-04-01 04:10:00,60.0,758.05,2.0,27.0,40.26,16.56
2016-04-01 04:20:00,40.0,758.2,2.0,34.0,40.24,16.777916667499998
2016-04-01 04:30:00,60.0,758.35,2.0,41.0,40.21821428571429,16.99895833375
2016-04-01 04:40:00,50.0,758.5,2.0,48.0,40.15952381,17.216250000000002
2016-04-01 04:50:00,50.0,758.65,2.0,55.0,40.15619047714286,17.427083332499997
2016-04-01 05:00:00,60.0,758.8,2.0,62.0,40.14142857142857,17.644583332499998
2016-04-01 05:10:00,40.0,758.85,2.0,60.33333333,40.135238095714286,17.710416666249998
2016-04-01 05:20:00,30.0,758.9,2.0,58.66666667,40.12095238142857,17.776666667500002
2016-04-01 05:30:00,20.0,758.95,2.0,57.0,40.104285714285716,17.815
2016-04-01 05:40:00,30.0,759.0,2.0,55.33333333,40.07047619000001,17.8533333325
2016-04-01 05:50:00,50.0,759.05,2.0,53.66666667,40.05904761857143,17.899583333749998
2016-04-01 06:00:00,60.0,759.1,2.0,52.0,40.04857142857143,17.94375
2016-04-01 06:10:00,60.0,759.2,1.833333333,50.5,40.01904762,18.0195833325
2016-04-01 06:20:00,50.0,759.3,1.666666667,49.0,39.987857142857145,18.09229166625
2016-04-01 06:30:00,60.0,759.4,1.5,47.5,39.96142857142858,18.161666666250003
2016-04-01 06:40:00,40.0,759.5,1.333333333,46.0,39.94809523857143,18.226249999999997
2016-04-01 06:50:00,60.0,759.6,1.166666667,44.5,39.90500000000001,18.306874999999998
2016-04-01 07:00:00,70.0,759.7,1.0,43.0,39.86571428571428,18.38375
2016-04-01 07:10:00,60.0,759.7833333,1.0,41.83333333,39.88809523857143,18.38458333375
2016-04-01 07:20:00,80.0,759.8666667,1.0,40.66666667,39.940238095714285,18.37125
2016-04-01 07:30:00,70.0,759.95,1.0,39.5,39.964761904285716,18.36375
2016-04-01 07:40:00,60.0,760.0333333,1.0,38.33333333,39.98166666714286,18.36375
2016-04-01 07:50:00,60.0,760.1166667,1.0,37.16666667,39.95190476142857,18.362916666249998
2016-04-01 08:00:00,60.0,760.2,1.0,36.0,39.56238095142857,18.34625
2016-04-01 08:10:00,370.0,760.2666667000002,1.0,36.83333333,39.547142857142866,18.163749999999997
2016-04-01 08:20:00,50.0,760.3333332999998,1.0,37.66666667,39.42238095142857,18.03416666625
2016-04-01 08:30:00,60.0,760.4,1.0,38.5,39.320476191428575,17.896666667500003
2016-04-01 08:40:00,40.0,760.4666667,1.0,39.33333333,39.241904761428565,17.7720833325
2016-04-01 08:50:00,50.0,760.5333333,1.0,40.16666667,39.13190476285714,17.633749998749998
2016-04-01 09:00:00,60.0,760.6,1.0,41.0,39.05571428571428,17.4883333325
2016-04-01 09:10:00,110.0,760.65,1.166666667,44.5,38.99952381000001,17.21041666625
2016-04-01 09:20:00,110.0,760.7,1.333333333,48.0,38.86190476142857,16.991666666249998
2016-04-01 09:30:00,100.0,760.75,1.5,51.5,38.76214285571428,16.737187499999997
2016-04-01 09:40:00,110.0,760.8,1.666666667,55.0,38.677619047142855,16.499583333750003
2016-04-01 09:50:00,100.0,760.85,1.833333333,58.5,38.63380952428572,16.26291666625
2016-04-01 10:00:00,90.0,760.9,2.0,62.0,38.58142857000001,16.00927083375
2016-04-01 10:10:00,380.0,760.9333333,1.833333333,62.16666667,38.512857141428576,15.802499999999998
2016-04-01 10:20:00,440.0,760.9666667,1.666666667,62.33333333,38.47571428571428,15.589166666249998
2016-04-01 10:30:00,110.0,761.0,1.5,62.5,38.45285714285715,15.373333333749999
2016-04-01 10:40:00,90.0,761.0333333,1.333333333,62.66666667,38.43428571428571,15.15739583375
2016-04-01 10:50:00,70.0,761.0666667,1.166666667,62.83333333,38.39738095285714,14.916562500000001
2016-04-01 11:00:00,50.0,761.1,1.0,63.0,38.33142857142857,14.69541666625
2016-04-01 11:10:00,40.0,761.1666667000002,1.166666667,55.83333333,38.30285714285714,14.426666667499997
2016-04-01 11:20:00,50.0,761.2333332999998,1.333333333,48.66666667,38.285714285714285,14.175
2016-04-01 11:30:00,50.0,761.3,1.5,41.5,38.294285714285714,13.911666666250003
2016-04-01 11:40:00,50.0,761.3666667,1.666666667,34.33333333,38.34761904714286,13.654583333749999
2016-04-01 11:50:00,50.0,761.4333333,1.833333333,27.16666667,38.318571430000006,13.38875
2016-04-01 12:00:00,60.0,761.5,2.0,20.0,38.31190476142858,13.14416666625
2016-04-01 12:10:00,60.0,761.4166667000002,1.833333333,20.83333333,38.29333333285714,12.935416666250001
2016-04-01 12:20:00,30.0,761.3333332999998,1.666666667,21.66666667,38.26142857142857,12.732083332500002
2016-04-01 12:30:00,40.0,761.25,1.5,22.5,38.220952381428575,12.50583333375
2016-04-01 12:40:00,20.0,761.1666667000002,1.333333333,23.33333333,38.15428571428572,12.284583333749998
2016-04-01 12:50:00,30.0,761.0833332999998,1.166666667,24.16666667,38.126904762857144,12.047916667500001
2016-04-01 13:00:00,50.0,761.0,1.0,25.0,38.105238095714284,11.83583333375
2016-04-01 13:10:00,50.0,760.95,1.166666667,25.66666667,38.04607142857143,11.65427083375
2016-04-01 13:20:00,60.0,760.9,1.333333333,26.33333333,38.00142857142857,11.52833333375
2016-04-01 13:30:00,50.0,760.85,1.5,27.0,37.992857144285715,11.34708333375
2016-04-01 13:40:00,60.0,760.8,1.666666667,27.66666667,37.94666666571429,11.16166666625
2016-04-01 13:50:00,50.0,760.75,1.833333333,28.33333333,37.86845238,11.040416666249998
2016-04-01 14:00:00,60.0,760.7,2.0,29.0,37.800714285714285,10.827499999999997
2016-04-01 14:10:00,40.0,760.7,2.166666667,30.83333333,37.76380952285714,10.827499999999997
2016-04-01 14:20:00,40.0,760.7,2.333333333,32.66666667,37.70523809571428,10.82708333375
2016-04-01 14:30:00,60.0,760.7,2.5,34.5,37.63619047571429,10.82375
2016-04-01 14:40:00,50.0,760.7,2.666666667,36.33333333,37.597142857142856,10.91166666625
2016-04-01 14:50:00,60.0,760.7,2.833333333,38.16666667,37.54714285714285,10.88791666625
2016-04-01 15:00:00,50.0,760.7,3.0,40.0,37.534285714285716,10.883333332500001
2016-04-01 15:10:00,50.0,760.6333333,3.166666667,38.16666667,37.51380952428571,10.7708333325
2016-04-01 15:20:00,50.0,760.5666667,3.333333333,36.33333333,37.50047619000001,10.748750000000001
2016-04-01 15:30:00,50.0,760.5,3.5,34.5,37.496190475714286,10.62041666625
2016-04-01 15:40:00,50.0,760.4333333,3.666666667,32.66666667,37.48571428571428,10.49125
2016-04-01 15:50:00,40.0,760.3666667,3.833333333,30.83333333,37.47761904714286,10.46708333375
2016-04-01 16:00:00,60.0,760.3,4.0,29.0,37.482380951428574,10.341666666250001
2016-04-01 16:10:00,50.0,760.25,3.833333333,30.83333333,37.48047619142857,10.430208332500001
2016-04-01 16:20:00,50.0,760.2,3.666666667,32.66666667,37.49904762,10.50458333375
2016-04-01 16:30:00,50.0,760.15,3.5,34.5,37.51380952428571,10.575833333750001
2016-04-01 16:40:00,40.0,760.1,3.333333333,36.33333333,37.49142857142858,10.64916666625
2016-04-01 16:50:00,20.0,760.05,3.166666667,38.16666667,37.488095237142865,10.74041666625
2016-04-01 17:00:00,20.0,760.0,3.0,40.0,37.470952381428575,10.822500001249999
2016-04-01 17:10:00,30.0,759.9666667,2.833333333,40.0,37.434166667142854,10.805520833750002
2016-04-01 17:20:00,50.0,759.9333333,2.666666667,40.0,37.38523809428572,10.87375
2016-04-01 17:30:00,60.0,759.9,2.5,40.0,37.34428571428571,10.836666666250002
2016-04-01 17:40:00,60.0,759.8666667,2.333333333,40.0,37.34321428571428,10.809583332500003
2016-04-01 17:50:00,50.0,759.8333332999998,2.166666667,40.0,37.36142857142857,10.91541666625
2016-04-01 18:00:00,50.0,759.8,2.0,40.0,37.33904761857143,10.8808333325
2016-04-01 18:10:00,50.0,759.7666667000002,1.833333333,40.0,37.31952381,10.863333332500002
2016-04-01 18:20:00,40.0,759.7333332999998,1.666666667,40.0,37.31238095285715,10.959999999999997
2016-04-01 18:30:00,50.0,759.7,1.5,40.0,37.30476190428572,10.943750001250002
2016-04-01 18:40:00,50.0,759.6666667000002,1.333333333,40.0,37.3361904757143,11.003749999999998
2016-04-01 18:50:00,50.0,759.6333333,1.166666667,40.0,37.36726190571428,10.953541666249999
2016-04-01 19:00:00,60.0,759.6,1.0,40.0,37.410952381428565,11.04625
2016-04-01 19:10:00,50.0,759.6,1.0,40.0,37.42142857142857,11.169999999999996
2016-04-01 19:20:00,60.0,759.6,1.0,40.0,37.43809523857143,11.254166666249997
2016-04-01 19:30:00,50.0,759.6,1.0,40.0,37.474047618571426,11.382499999999999
2016-04-01 19:40:00,40.0,759.6,1.0,40.0,37.47738095285714,11.491250000000003
2016-04-01 19:50:00,50.0,759.6,1.0,40.0,37.46476190428571,11.56541666625
2016-04-01 20:00:00,40.0,759.6,1.0,40.0,37.49238095285715,11.654999999999998
2016-04-01 20:10:00,50.0,759.65,1.0,40.0,37.500952381428576,11.66291666625
2016-04-01 20:20:00,50.0,759.7,1.0,40.0,37.53773809571429,11.646979166250002
2016-04-01 20:30:00,30.0,759.75,1.0,40.0,37.55285714285714,11.66333333375
2016-04-01 20:40:00,30.0,759.8,1.0,40.0,37.570952381428576,11.653749999999999
2016-04-01 20:50:00,30.0,759.85,1.0,40.0,37.614285714285714,11.655416667499997
2016-04-01 21:00:00,40.0,759.9,1.0,40.0,37.612857142857145,11.6420833325
2016-04-01 21:10:00,60.0,759.8666667,1.0,40.0,37.65142857,11.707916666250002
2016-04-01 21:20:00,50.0,759.8333332999998,1.0,40.0,37.69809523714286,11.748750000000001
2016-04-01 21:30:00,40.0,759.8,1.0,40.0,37.731904761428574,11.799166666249999
2016-04-01 21:40:00,60.0,759.7666667000002,1.0,40.0,37.75571428571429,11.869999999999997
2016-04-01 21:50:00,50.0,759.7333332999998,1.0,40.0,37.77142857142858,11.903333332500003
2016-04-01 22:00:00,50.0,759.7,1.0,40.0,37.79571428571428,11.9658333325
2016-04-01 22:10:00,60.0,759.6833333,1.0,37.66666667,37.82904761857143,12.04041666625
2016-04-01 22:20:00,40.0,759.6666667000002,1.0,35.33333333,37.853333334285715,12.13083333375
2016-04-01 22:30:00,50.0,759.65,1.0,33.0,37.89714285714286,12.23375
2016-04-01 22:40:00,50.0,759.6333333,1.0,30.66666667,37.94452381000001,12.32625
2016-04-01 22:50:00,50.0,759.6166667,1.0,28.33333333,37.9425,12.3990625
2016-04-01 23:00:00,40.0,759.6,1.0,26.0,37.962857142857146,12.491666666250001
2016-04-01 23:10:00,60.0,759.6,1.166666667,28.33333333,37.97476190571428,12.44166666625
2016-04-01 23:20:00,50.0,759.6,1.333333333,30.66666667,38.003333332857146,12.3658333325
2016-04-01 23:30:00,60.0,759.6,1.5,33.0,38.013333332857144,12.31375
2016-04-01 23:40:00,50.0,759.6,1.666666667,35.33333333,38.02285714285715,12.26166666625
2016-04-01 23:50:00,40.0,759.6,1.833333333,37.66666667,38.027142857142856,12.195
2016-04-02 00:00:00,50.0,759.6,2.0,40.0,38.03095238142857,12.1125
2016-04-02 00:10:00,30.0,759.5666667,2.166666667,38.16666667,38.06095238142858,12.18875
2016-04-02 00:20:00,20.0,759.5333333,2.333333333,36.33333333,38.067619047142855,12.27458333375
2016-04-02 00:30:00,40.0,759.5,2.5,34.5,38.07285714285714,12.346249999999998
2016-04-02 00:40:00,40.0,759.4666667,2.666666667,32.66666667,38.08142857142857,12.40875
2016-04-02 00:50:00,70.0,759.4333333,2.833333333,30.83333333,38.089999999999996,12.486249999999997
2016-04-02 01:00:00,50.0,759.4,3.0,29.0,38.10047619,12.532083333749998
2016-04-02 01:10:00,50.0,759.35,2.833333333,30.83333333,38.105714285714285,12.538749999999997
2016-04-02 01:20:00,40.0,759.3,2.666666667,32.66666667,38.12380952428572,12.561666666250002
2016-04-02 01:30:00,50.0,759.25,2.5,34.5,38.150952381428574,12.582083333750003
2016-04-02 01:40:00,50.0,759.2,2.333333333,36.33333333,38.13809523857143,12.57708333375
2016-04-02 01:50:00,40.0,759.15,2.166666667,38.16666667,38.12428571428571,12.571250000000001
2016-04-02 02:00:00,60.0,759.1,2.0,40.0,38.1325,12.59291666625
2016-04-02 02:10:00,50.0,759.05,2.0,40.0,38.152857142857144,12.66375
2016-04-02 02:20:00,70.0,759.0,2.0,40.0,38.19714285714286,12.74125
2016-04-02 02:30:00,50.0,758.95,2.0,40.0,38.18666666714286,12.812083333750001
2016-04-02 02:40:00,50.0,758.9,2.0,40.0,38.19428571428572,12.8875
2016-04-02 02:50:00,50.0,758.85,2.0,40.0,38.20476190428571,12.965
2016-04-02 03:00:00,50.0,758.8,2.0,40.0,38.21714285714285,13.036666666249998
2016-04-02 03:10:00,40.0,758.8,2.0,37.5,38.213809524285715,13.074166666250003
2016-04-02 03:20:00,50.0,758.8,2.0,35.0,38.237857142857145,13.120000000000001
2016-04-02 03:30:00,60.0,758.8,2.0,32.5,38.22714285714285,13.1420833325
2016-04-02 03:40:00,40.0,758.8,2.0,30.0,38.22619047571428,13.192083333750002
2016-04-02 03:50:00,40.0,758.8,2.0,27.5,38.23761904714286,13.229583333749998
2016-04-02 04:00:00,30.0,758.8,2.0,25.0,38.22714285714286,13.27125
2016-04-02 04:10:00,30.0,758.7333332999998,1.833333333,24.33333333,38.23571428571428,13.292916666250001
2016-04-02 04:20:00,50.0,758.6666667000002,1.666666667,23.66666667,38.24000000000001,13.32166666625
2016-04-02 04:30:00,40.0,758.6,1.5,23.0,38.24904761857143,13.3341666675
2016-04-02 04:40:00,50.0,758.5333333,1.333333333,22.33333333,38.25428571428571,13.34708333375
2016-04-02 04:50:00,60.0,758.4666667,1.166666667,21.66666667,38.26476190428571,13.37875
2016-04-02 05:00:00,50.0,758.4,1.0,21.0,38.25,13.404583333749999
2016-04-02 05:10:00,60.0,758.3666667,1.0,20.83333333,38.24047619,13.44208333375
2016-04-02 05:20:00,50.0,758.3333332999998,1.0,20.66666667,38.27428571428572,13.47666666625
2016-04-02 05:30:00,50.0,758.3,1.0,20.5,38.27238095285714,13.509583333750001
2016-04-02 05:40:00,50.0,758.2666667000002,1.0,20.33333333,38.287142857142854,13.552500000000002
2016-04-02 05:50:00,40.0,758.2333332999998,1.0,20.16666667,38.29238095285714,13.6071875
2016-04-02 06:00:00,50.0,758.2,1.0,20.0,38.29333333285714,13.6425
2016-04-02 06:10:00,50.0,758.1833333,1.0,20.0,38.316666667142854,13.596666666250002
2016-04-02 06:20:00,50.0,758.1666667000002,1.0,20.0,38.33238095285714,13.551250000000001
2016-04-02 06:30:00,50.0,758.15,1.0,20.0,38.353095238571434,13.497916666250003
2016-04-02 06:40:00,60.0,758.1333333,1.0,20.0,38.355714285714285,13.4775
2016-04-02 06:50:00,50.0,758.1166667,1.0,20.0,38.36904761857143,13.4375
2016-04-02 07:00:00,50.0,758.1,1.0,20.0,38.38714285714286,13.395
2016-04-02 07:10:00,40.0,758.0666667,1.0,27.5,38.40190476142857,13.403333333749998
2016-04-02 07:20:00,20.0,758.0333333,1.0,35.0,38.432857142857145,13.3825
2016-04-02 07:30:00,30.0,758.0,1.0,42.5,38.447142857142865,13.386666666249997
2016-04-02 07:40:00,30.0,757.9666667,1.0,50.0,38.46,13.386666666249997
2016-04-02 07:50:00,50.0,757.9333333,1.0,57.5,38.466666665714286,13.37833333375
2016-04-02 08:00:00,60.0,757.9,1.0,65.0,38.46333333285714,13.370000000000001
2016-04-02 08:10:00,50.0,757.9,1.0,64.83333333,38.45928571428572,13.32625
2016-04-02 08:20:00,50.0,757.9,1.0,64.66666667,38.491904761428565,13.295
2016-04-02 08:30:00,60.0,757.9,1.0,64.5,38.495238095714285,13.224166666250003
2016-04-02 08:40:00,40.0,757.9,1.0,64.33333333,38.48904762,13.166666666250002
2016-04-02 08:50:00,50.0,757.9,1.0,64.16666667,38.49,13.11708333375
2016-04-02 09:00:00,50.0,757.9,1.0,64.0,38.470952381428575,13.0583333325
2016-04-02 09:10:00,50.0,757.9166667000002,1.166666667,64.0,38.48142857142857,12.9575
2016-04-02 09:20:00,50.0,757.9333333,1.333333333,64.0,38.47714285714285,12.874583332499999
2016-04-02 09:30:00,60.0,757.95,1.5,64.0,38.46666666714286,12.77291666625
2016-04-02 09:40:00,50.0,757.9666667,1.666666667,64.0,38.45761904714286,12.661874999999998
2016-04-02 09:50:00,50.0,757.9833332999998,1.833333333,64.0,38.44571428571429,12.554999999999998
2016-04-02 10:00:00,50.0,758.0,2.0,64.0,38.415238095714294,12.468333332499999
2016-04-02 10:10:00,40.0,758.0166667000002,2.0,64.16666667,38.42047619,12.411249999999999
2016-04-02 10:20:00,50.0,758.0333333,2.0,64.33333333,38.39904761857143,12.351249999999999
2016-04-02 10:30:00,40.0,758.05,2.0,64.5,38.357142857142854,12.290416666250001
2016-04-02 10:40:00,30.0,758.0666667,2.0,64.66666667,38.349047618571426,12.215833333749998
2016-04-02 10:50:00,40.0,758.0833332999998,2.0,64.83333333,38.32809523857143,12.155833333749998
2016-04-02 11:00:00,30.0,758.1,2.0,65.0,38.32523809571428,12.090833332499999
2016-04-02 11:10:00,40.0,758.05,2.0,59.0,38.316666667142854,11.975
2016-04-02 11:20:00,50.0,758.0,2.0,53.0,38.30452381,11.871250000000002
2016-04-02 11:30:00,50.0,757.95,2.0,47.0,38.278571428571425,11.749166666250002
2016-04-02 11:40:00,50.0,757.9,2.0,41.0,38.278571428571425,11.637500000000003
2016-04-02 11:50:00,50.0,757.85,2.0,35.0,38.253333332857146,11.5475
2016-04-02 12:00:00,50.0,757.8,2.0,29.0,38.20047619142857,11.46166666625
2016-04-02 12:10:00,50.0,757.7166667,2.0,28.5,38.15857142857143,11.3570833325
